20240524;170400;3426.45;3426.45;3426.45;3426.45;1
20240524;170600;3425.1;3425.1;3424;3424.5;11
20240524;170700;3424;3424;3424;3424;4
20240524;171000;3425.1;3425.1;3425.1;3425.1;1
20240524;171100;3427.35;3427.35;3427.35;3427.35;1
20240524;172100;3427.65;3427.65;3427.65;3427.65;3
20240524;172400;3427.65;3429.1;3427.65;3429.1;9
20240524;172700;3429.25;3429.45;3429.25;3429.45;2
20240524;172800;3429.75;3430.75;3429.75;3430.75;22
20240524;173200;3426.6;3426.6;3426.6;3426.6;7
20240524;173500;3427.15;3427.75;3427.15;3427.75;4
20240524;173600;3427.9;3428.3;3427.9;3427.9;8
20240524;173800;3428.9;3429.5;3428.9;3429.5;3
20240524;174100;3428.5;3428.8;3428.5;3428.8;3
20240524;174600;3429.5;3429.5;3429.5;3429.5;1
20240524;174900;3428.7;3428.7;3427.9;3427.9;5
20240524;175500;3430.8;3430.85;3430.8;3430.85;2
20240524;175800;3431;3431;3431;3431;2
20240524;180000;3431.45;3432.05;3431.45;3432.05;3
20240524;180200;3432.6;3432.6;3431.6;3431.6;3
20240524;180300;3432.85;3433.2;3432.85;3433.2;5
20240524;180500;3433.7;3433.7;3433.7;3433.7;1
20240524;180700;3434.05;3434.05;3434.05;3434.05;4
20240524;180900;3434.25;3434.5;3434.25;3434.5;3
20240524;181500;3433.4;3433.4;3433.4;3433.4;1
20240524;181600;3432.95;3432.95;3432.95;3432.95;1
20240524;181700;3431.8;3431.8;3430.35;3430.35;4
20240524;181900;3430.9;3431.5;3430.6;3430.6;13
20240524;182300;3430.35;3430.35;3430.35;3430.35;2
20240524;182400;3429.8;3429.8;3429.8;3429.8;2
20240524;182500;3428;3428;3426.05;3426.05;14
20240524;182600;3426.05;3426.1;3426.05;3426.1;4
20240524;182700;3423.95;3423.95;3423.95;3423.95;1
20240524;182800;3423.4;3423.4;3423.4;3423.4;1
20240524;182900;3423.4;3423.4;3422.85;3422.85;3
20240524;183100;3423.4;3424.55;3423.4;3424.55;4
20240524;183800;3424.8;3424.8;3424.8;3424.8;3
20240524;184000;3424;3424;3424;3424;1
20240524;191100;3423.1;3423.1;3423.1;3423.1;1
20240524;191300;3422.85;3422.85;3422.85;3422.85;4
